frequency,raw
14774.268,-30.4670
14988.875,-30.6465
15206.599,-30.8327
15427.485,-31.0163
15651.580,-31.2809
15878.930,-31.7079
16109.582,-32.3483
16343.585,-32.9131
16580.987,-33.4949
16821.837,-34.0715
17066.186,-34.6319
17314.084,-35.1845
17565.583,-35.6719
17820.735,-36.2068
18079.593,-36.8058
18342.212,-37.6423
18608.645,-38.5375
18878.949,-39.3553
19153.178,-40.4085
19431.391,-42.0613
19713.646,-44.3099
20000.000,-46.5130
