# Preferred steady-state room curve, all 11 listeners (Olive, Welti & McMullin, AES 135th Conv. 2013, paper 8994), as plotted in Toole, 'The Measurement and Calibration of Sound Reproducing Systems', JAES 63(7/8), 2015, Fig. 14. Home listening room, not a car.
# Digitised BY EYE from the published plot against its gridlines (2026-09-18), ~+-1 dB; points: 30:7.2 50:7.5 70:6.3 100:5.4 150:4 200:1.8 500:1.7 1000:1.5 1500:1.35 2000:0.6 5000:-0.2 8000:-1.3 12000:-0.7 20000:-3.1
# Log-frequency interpolation, held flat beyond the end points. Level arbitrary (careq normalises 200 Hz-2 kHz).
frequency,raw
10154.692,-0.947
10302.195,-0.926
10451.842,-0.904
10603.662,-0.883
10757.688,-0.862
10913.950,-0.840
11072.483,-0.819
11233.319,-0.798
11396.490,-0.776
11562.032,-0.755
11729.979,-0.734
11900.365,-0.712
12073.226,-0.729
12248.597,-0.796
12426.517,-0.864
12607.021,-0.932
12790.146,-1.000
12975.932,-1.067
13164.416,-1.135
13355.638,-1.203
13549.638,-1.271
13746.456,-1.338
13946.133,-1.406
14148.710,-1.474
14354.230,-1.542
14562.735,-1.609
14774.268,-1.677
14988.875,-1.745
15206.599,-1.813
15427.485,-1.880
15651.580,-1.948
15878.930,-2.016
16109.582,-2.084
16343.585,-2.151
16580.987,-2.219
16821.837,-2.287
17066.186,-2.355
17314.084,-2.422
17565.583,-2.490
17820.735,-2.558
18079.593,-2.626
18342.212,-2.693
18608.645,-2.761
18878.949,-2.829
19153.178,-2.897
19431.391,-2.964
19713.646,-3.032
20000.000,-3.100
