frequency,raw
2233.812,-26.1485
2266.260,-26.3013
2299.179,-26.3748
2332.576,-26.0165
2366.458,-25.6410
2400.833,-25.5116
2435.707,-25.4419
2471.087,-25.6671
2506.981,-26.0657
2543.397,-26.0694
2580.341,-26.1409
2617.823,-26.1994
2655.848,-26.1897
2694.426,-26.3012
2733.565,-26.4506
2773.272,-26.5724
2813.555,-26.6583
2854.424,-26.8821
2895.887,-27.1983
2937.951,-27.6928
2980.627,-28.2360
3023.923,-28.6435
3067.847,-29.0118
3112.410,-29.0024
3157.620,-29.0877
3203.486,-29.5191
3250.019,-29.7426
3297.228,-30.0862
3345.123,-30.3570
3393.713,-30.3958
3443.009,-30.5945
3493.021,-30.7713
3543.759,-31.1777
3595.235,-31.5600
3647.458,-32.0474
3700.440,-32.6599
3754.192,-33.1148
3808.724,-33.3640
3864.048,-33.3339
3920.176,-33.2145
3977.119,-33.2870
4034.890,-33.2125
4093.499,-32.9788
4152.960,-31.7926
4213.285,-31.0297
4274.486,-30.7551
4336.575,-29.9439
4399.567,-29.5273
4463.474,-29.4275
4528.309,-28.9722
4594.086,-28.1749
4660.818,-27.9332
4728.520,-27.8714
4797.205,-27.8325
4866.887,-27.8144
4937.582,-27.8974
5009.304,-27.8786
5082.068,-27.7799
5155.888,-27.7794
5230.781,-28.0338
5306.762,-28.1703
5383.846,-28.3066
5462.050,-28.6819
5541.390,-28.6840
5621.883,-28.6562
5703.544,-28.7823
5786.392,-29.3588
5870.444,-29.2839
5955.716,-28.6577
6042.227,-28.3248
6129.994,-27.9702
6219.037,-27.3551
6309.372,-26.8250
6401.020,-26.2110
6493.999,-25.5599
6588.329,-25.1381
6684.029,-24.7319
6781.119,-24.5390
6879.620,-24.5014
6979.551,-24.4771
7080.934,-24.3023
7183.789,-24.2815
7288.139,-24.0631
7394.004,-24.0111
7501.407,-24.1413
7610.370,-24.2016
7720.916,-24.1756
7833.068,-23.8642
7946.848,-23.7637
8062.282,-24.0076
8179.392,-24.2094
8298.203,-24.5492
8418.740,-24.8705
8541.028,-25.0055
8665.093,-25.0826
8790.959,-25.2721
8918.654,-25.5693
9048.203,-25.7254
9179.635,-25.8899
9312.975,-25.8709
9448.253,-25.8817
9585.495,-25.8230
9724.731,-26.0466
9865.989,-26.9006
10009.300,-27.4362
10154.692,-27.5694
10302.195,-27.7585
10451.842,-27.6936
10603.662,-27.5708
10757.688,-27.3567
10913.950,-27.1546
11072.483,-27.1622
11233.319,-27.0508
11396.490,-27.0980
11562.032,-27.3262
11729.979,-27.6903
11900.365,-27.5934
12073.226,-27.4154
12248.597,-27.2743
12426.517,-27.1201
12607.021,-27.2748
12790.146,-27.4445
12975.932,-27.6517
13164.416,-27.8601
13355.638,-28.2098
13549.638,-28.7085
13746.456,-29.0453
13946.133,-29.0601
14148.710,-29.3036
14354.230,-29.3944
14562.735,-29.4361
14774.268,-29.5359
14988.875,-29.7896
15206.599,-30.2804
15427.485,-30.6047
15651.580,-31.0835
15878.930,-31.2349
16109.582,-31.3693
16343.585,-31.6504
16580.987,-31.8430
16821.837,-32.0732
17066.186,-32.3446
17314.084,-32.8130
17565.583,-33.3121
17820.735,-33.7576
18079.593,-34.1405
18342.212,-34.8293
18608.645,-35.3130
18878.949,-36.4552
19153.178,-38.5078
19431.391,-40.6187
19713.646,-42.1182
20000.000,-44.4216
