frequency,raw
10451.842,-33.6534
10603.662,-33.4876
10757.688,-33.5167
10913.950,-33.1398
11072.483,-33.0865
11233.319,-32.9405
11396.490,-32.9204
11562.032,-33.2031
11729.979,-33.3672
11900.365,-33.0569
12073.226,-33.0256
12248.597,-32.8882
12426.517,-32.8201
12607.021,-32.9817
12790.146,-33.2048
12975.932,-33.4410
13164.416,-33.5465
13355.638,-33.9763
13549.638,-34.2605
13746.456,-34.8263
13946.133,-34.8134
14148.710,-35.1033
14354.230,-35.1984
14562.735,-35.3148
14774.268,-35.2714
14988.875,-35.6852
15206.599,-36.0293
15427.485,-36.5140
15651.580,-36.8921
15878.930,-37.0222
16109.582,-37.1339
16343.585,-37.5154
16580.987,-37.7905
16821.837,-38.0518
17066.186,-38.3851
17314.084,-38.7227
17565.583,-39.3438
17820.735,-39.7522
18079.593,-40.3359
18342.212,-40.6550
18608.645,-41.3142
18878.949,-43.3255
19153.178,-44.2998
19431.391,-45.0470
19713.646,-46.2513
20000.000,-48.2894
