frequency,raw
14354.230,-37.5840
14562.735,-37.5781
14774.268,-37.5042
14988.875,-37.3035
15206.599,-37.4849
15427.485,-37.5614
15651.580,-37.8829
15878.930,-37.5882
16109.582,-37.0027
16343.585,-37.4508
16580.987,-37.8405
16821.837,-38.5748
17066.186,-39.4478
17314.084,-39.7276
17565.583,-39.7730
17820.735,-39.3487
18079.593,-39.1374
18342.212,-39.3030
18608.645,-40.0955
18878.949,-41.5807
19153.178,-42.9144
19431.391,-43.8663
19713.646,-46.4370
20000.000,-47.7018
